D0,-34.53998289919558,5.876251997529721
D1,-33.69776161201915,7.531983649429979
D2,-32.89029601232288,9.10441665936483
D3,-32.1253286020843,10.634351479841982
D4,-31.317863002388023,12.079289921403738
D5,-29.83042637136857,15.139159562358042
D6,-28.045502414145226,18.879000234635527
D7,-26.7892718915708,18.888211360640778
D8,-23.916691447724556,18.888211360640778
D9,-21.1663484695739,18.888211360640778
D10,-18.84383662135779,18.888211360640778
D11,-16.582443505989474,18.888211360640778
D12,-13.893219260686607,18.888211360640778
D13,-11.265113748231535,18.888211360640778
D14,-8.575889502928671,24.694490981181048
D15,-8.148058372994125,18.888211360640778
D16,-5.519952860539057,18.888211360640778
D17,-3.0140848137795686,18.888211360640778
D18,-0.6304542327156639,18.888211360640778
D19,-0.6304542327156639,20.599535880378966
D20,-0.6304542327156639,22.249741667269355
D21,-0.6304542327156639,24.205541118398713
D22,-0.6304542327156639,26.466934233767027
D23,-0.6304542327156639,29.58398960900444
D24,2.2223693273801617,17.55109175328431
D25,3.892331998020971,17.543599237989344
D26,5.848131449150323,17.543599237989344
D27,7.376099770345135,18.39926149785844
D28,9.08742429008332,19.743873620509873
D29,9.08742429008332,21.394079407400262
D30,9.08742429008332,23.34987885852962
D31,9.08742429008332,26.40581550091924
D32,12.021123466777354,19.743873620509873
D33,14.710347712080221,19.743873620509873
D34,17.76628435446984,19.743873620509873
D35,21.55564579103297,19.804992353357658
D36,24.794938631965966,19.804992353357658
D37,-32.46750014521555,1.890015248160637
D38,-27.040915494171358,1.890015248160637
D39,-25.102849547369857,4.344898780775871
D40,-23.423192393475226,6.541373520484235
D41,-20.83910446440656,6.541373520484235
D42,-18.44882313001804,6.541373520484235
D43,-15.855302028923298,6.563333958551979
D44,-12.528507860136326,6.563333958551979
D45,-9.922814238691252,8.50213078493051
D46,-7.277630539197894,11.22398647571353
D47,-5.514174739535655,11.070642493134205
D48,-3.9423989180975703,10.725618532330724
D49,-5.8208627046943064,13.217458249244757
D50,-3.1373430095561154,8.80881875008916
D51,-2.485631083593983,6.853682972202764
D52,-31.046251784227795,-0.629470482681306
D53,-29.625003423240027,-3.019751817069821
D54,-28.332959458705695,-5.539237547911771
D55,-26.976313295944646,-7.929518882300286
D56,-25.490462736730162,-10.57820900959567
D57,-23.875407781062247,-13.485307929797917
D58,-26.20108691722405,-16.5216112464536
D59,-19.740867094552385,-14.260534308518515
D60,-13.351962203407904,-16.12573430293007
D61,-13.245935792595914,-20.578843557033675
D62,-9.428985003364254,-15.728135262385107
D63,-5.980598872261737,-15.229567281919266
D64,-5.592985682901443,-17.6844508145345
D65,-5.334576889994576,-19.687118959562717
D66,-5.01156589886099,-21.818991501044366
D67,-4.623952709500692,-24.015466240752733
D68,-4.107135123686959,-25.888929989327515
D69,-3.202704348512924,-28.020802530809163
D70,-6.960773266623098,-26.769082880465547
D71,1.0012365145654218,-29.85481274323527
D72,-7.724858224383091,-13.097694740437621
D73,-4.23633952014039,-12.516274956397172
D74,-1.8460581857518754,-9.996789225555226
D75,-1.2000362034847072,-8.12332547698044
D76,-25.876705071960473,-3.260420610210982
D77,-22.59602009609194,-3.596901120556474
D78,-21.165977927123603,-3.260420610210982
D79,-19.862115949534825,-2.797759908485933
D80,-18.305893589186933,-2.2509790791745132
D81,-16.749671228839038,-1.7883183774494604
D82,-15.23550893228433,-1.3677177395175981
D83,-13.553106380556876,-0.9471171015857358
D84,-12.038944084002168,-0.7788768464129916
D85,-10.73508210641339,-0.48445639986068656
D86,-8.823095594237266,0.08115369781257442
D87,-7.466449431476221,0.5333690853995918
D88,-6.368212061622039,0.7917778783064584
D89,-4.946963700634271,0.9209822747598935
D90,-3.138102150286201,0.7917778783064584
D91,-1.1354340052579914,0.5333690853995918
D92,1.1256429326770956,0.9855844729866092
D93,3.3221176723854633,1.1793910676667565
D94,5.5185924120938274,1.3085954641201916
D95,7.715067151802192,1.5670042570270581
D96,8.038078142935777,2.7944460233346753
D97,8.619497926976226,4.797114168362889
D98,8.813304521656374,6.218362529350657
D99,10.754937240779942,4.363691597935889
D100,13.516183167088037,3.5203133851766184
D102,13.902983094574122,5.355430113840663
D103,14.39504955867281,7.054125463717165
D104,14.60204682087113,2.4955374558822117
D105,14.498297965607442,9.836085630046785
D106,16.565568308862375,7.44580429565827
D107,18.309827660983725,7.768815286791856
D108,19.79567822019821,5.766147141763639
D109,21.41073317586612,8.350235070832305
D110,24.77004748365539,8.867052656646038
D111,28.7107815754851,8.867052656646038
D112,0.6734275450900817,-1.4692990596286215
D113,2.417686897211432,-3.019751817069821
D114,3.7743330599724807,-3.8595803940171365
