D2,51.4694,-1.8661
D3,37.8444,-1.8661
D4,29.7194,10.1339
D5,26.4444,10.1339
D6,19.402948439125915,10.010523204994804
D7,17.73342086368367,8.42447200832467
D8,16.523013371488037,9.467926742976076
D9,9.740398348074924,10.104130801248704
D10,7.7854980359001065,10.77291248699272
D11,8.376904064776276,8.648299115504695
D12,19.240067540322592,12.946185483870977
D13,18.830398152965664,18.652876378772127
D14,15.46646995317378,23.60904370447451
D15,4.501121687788023,26.609927419354847
D16,4.330881789802294,23.31068844953176
D17,6.819794328824145,20.830542143600425
D18,1.5639939711238338,27.00582252861604
D19,-2.6799927484391226,27.55127029136317
D20,-6.164403570499477,26.8795766389178
D21,-3.3772267754942753,24.33378975026016
D22,-4.359226879552548,19.197080489073887
D23,30.3194,-1.7411
D24,22.195918834547346,-6.518042455775232
D25,22.239086465920913,-9.183796305931319
D26,22.18812704864724,-11.349571540062431
D27,22.18812704864724,-14.075900364203951
D28,22.213606757284076,-17.107985691987512
D29,13.124005072840795,-24.20423621227887
D30,18.696951970603543,-6.507213579604575
D31,18.087622938345476,-1.8487948491154977
D32,13.684729285900106,-6.507213579604575
D33,12.78497707466181,-5.597102653485948
D34,11.726962506503641,-4.803591727367323
D35,9.240628271331945,-4.777141363163368
D36,7.75940787591051,-3.8778289802289247
D37,6.253686010665973,-2.5867964099895886
D38,3.4293209742455777,-2.5118132674297566
D39,4.953978206295526,-2.636785171696145
D40,1.9546525039021847,-2.361846982310089
D41,-1.5479960262747134,-1.6263933922996792
D42,-2.669876008064513,-4.50278225806451
D43,-3.9865140998959383,-6.241162955254938
D44,-2.440561707949307,-10.692883064516124
D45,-5.314037252861603,-11.754243912591049
D46,-1.506,-0.2915
D47,-4.122834332726324,-0.20941826222683702
D48,-1.1595328433922951,1.8781888657648382
D52,-5.480953052995388,15.165905529953928
D51,-6.350953052995388,8.659297235023052
D53,-8.279553050208113,-0.3211043184183051
D54,-11.516204038761703,0.21833751300729354
D55,-14.951596754682619,1.2120461498439212
D56,-17.1556,2.0589
D57,-17.236915322580643,4.7435806451612965
D58,-17.291625,8.053516129032264
D59,-17.318979838709676,9.503322580645168
D60,-17.455754032258064,11.363451612903233
D61,-20.847754032258067,16.697645161290332
D62,-23.416078778909018,4.805357110631601
D64,-24.37615423387097,7.863802995391719
D65,-22.752433638655365,1.602261592768519
D66,-22.283265374609776,-1.5350607700312082
D67,-21.887237903225802,-3.515198126951084
D68,-19.07766398933402,-6.602155827263266
D69,13.8325181451613,-11.403467741935476
D70,13.853034274193558,-13.598693548387088
D71,9.823553571428572,-13.801534562211975
D72,8.636194052419363,-15.483154953917047
D73,6.915037370391712,-18.776726382488476
D74,5.59760879896314,-21.751565092165897
D75,1.0444,-23.2661
D76,1.0444,-24.9411
D77,1.0682771396982336,-26.716201821019762
D78,-2.0,-23.2411
D79,-5.4806,-23.2411
