D1,-14.109036182807223,27.44485428565702
D93,-23.007692676726112,-1.8365356639274744
D94,-19.400129233245476,-3.4599392134937617
D95,-23.308322963682834,-5.504225164799454
D96,-27.39689486629422,-4.963090648277358
D97,-21.585586361943932,-8.177813000130076
D98,-19.586610378593257,-10.509951647372532
D99,-19.919773042485033,-14.632839613033301
D100,-20.419517038322702,-19.880151569328827
D101,-16.171693073702517,-22.3372262155307
D102,-12.715130435825305,-24.336202198881377
D103,-10.34134645559638,-26.75163151209678
D104,-16.684236439174693,-10.470833337018739
D105,-14.048910125415858,-10.374435813498316
D106,-11.283111485414036,-8.871284378714712
D107,-12.786262920197636,-13.019982338717448
D108,-11.34323754280538,-16.08641126567599
D109,-8.036304386281465,-16.928176069154805
D110,-5.090127574105608,-18.010445102198997
D111,5.131302182422864,-13.019982338717448
D112,-3.8876064262787295,-19.333218364808562
D113,-2.8654634506258816,-20.655991627418132
D114,-1.1819338436682543,-23.361664210028607
D115,0.381343648506693,-25.466076218725647
D116,1.2231084519855102,-27.269857940465965
T1,Q1,D45
T2,D45,D46
T3,D46,D47
T4,D46,M23
T5,D47,D91
T6,D47,D92
T7,D92,M84
T8,D92,D92
T9,D91,M22
T10,D92,M20
T11,D92,D93
T12,D93,D94
T13,D94,M49
T14,D94,M77
T15,D93,D95
T16,D95,D96
T17,D96,M53
T18,D95,D97
T19,D97,D98
T20,D97,M30
T21,D98,D99
T22,D99,M31
T23,D99,D99
T24,D99,M29
T25,D99,D100
T26,D100,D101
T27,D101,M59
T28,D101,M66
T29,D101,D102
T30,D102,D103
T31,D103,M86
T32,D98,D104
T33,D104,M60
T34,D104,D105
T35,D105,D106
T36,D106,M72
T37,D106,M38
T38,D105,D107
T39,D107,M67
T40,D107,M28
T41,D107,D108
T42,D108,D109
T43,D109,M87
T44,D109,M39
T45,D109,D110
T46,D110,D112
T47,D112,M74
T48,D112,D113
T49,D113,D114
T50,D114,D114
T51,D114,M4
T52,D114,M6
T53,D114,D115
T54,D115,D116
T55,D116,M7
T56,D47,D48
T57,D48,D49
T58,D48,M21
T59,D49,D50
T60,D50,D51
T61,D51,M57
T62,D50,D52
T63,D52,M61
T64,D52,D53
T65,D53,D54
T66,D54,M47
T67,D54,M94
T68,D54,D55
T69,D55,D56
T70,D56,D57
T71,D57,D58
T72,D57,D57
T73,D57,M45
T74,D57,M46
T75,D57,D57
T76,D58,D59
T77,D59,M44
T78,D59,M93
T79,D59,D60
T80,D60,D61
T81,D61,D62
T82,D61,M70
T83,D62,D67
T84,D67,M83
T85,D62,D63
T86,D63,M85
T87,D63,D64
T88,D64,D64
T89,D64,M12
T90,D64,M36
T91,D64,D65
T92,D65,M37
T93,D62,D68
T94,D68,D69
T95,D68,M13
T96,D69,D70
T97,D70,D71
T98,D70,M55
T99,D71,D72
T100,D72,D73
T101,D72,M14
T102,D72,M15
T103,D73,D74
T104,D74,D75
T105,D74,D74
T106,D74,M16
T107,D75,D76
T108,D76,M73
T109,D76,M95
T110,D76,D77
T111,D77,D111
T112,D111,M64
T113,D77,D78
T114,D78,D79
T115,D78,M48
T116,D78,M51
T117,D79,D80
T118,D80,M81
T119,D80,D81
T120,D81,D82
T121,D82,M5
T122,D82,M50
T123,D79,D83
T124,D83,M75
T125,D83,M54
T126,D75,D84
T127,D84,D85
T128,D84,M82
T129,D85,D86
T130,D86,M18
T131,D86,D87
T132,D87,D88
T133,D88,M33
T134,D88,M32
T135,D88,D89
T136,D89,D90
T137,D90,M35
T138,D90,M34
T139,Q1,D38
T140,D38,D39
T141,D39,D40
T142,D40,D40
T143,D40,D41
T145,D40,M91
T146,D40,M52
T147,D41,D42
T148,D42,M27
T149,D42,M68
T150,D42,D43
T151,D43,D44
T152,D44,D44
T153,D44,M26
T154,D38,D1
T155,D1,D2
T156,D2,D3
T157,D2,M69
T158,D3,D4
T159,D4,M10
T160,D3,D5
T161,D5,D6
T162,D5,M9
T163,D6,D7
T164,D7,D8
T165,D7,M58
T166,D8,D9
T167,D9,M78
T168,D9,M11
T169,D9,D10
T170,D10,D11
T171,D11,M56
T172,D8,D12
T173,D12,D13
T174,D12,M8
T175,D13,D18
T176,D18,D19
T177,D18,M25
T178,D19,D20
T179,D20,D21
T180,D20,M24
T181,D22,M76
T182,D21,D22
T183,D22,M65
T184,D22,D22
T185,D20,M90
T187,D13,D14
T188,D14,M0
T189,D14,D15
T190,D15,D16
T191,D16,D17
T192,D16,M2
T193,D17,D23
T194,D23,M40
T195,D17,D24
T196,D24,D27
T197,D27,M1
T198,D27,D66
T199,D66,M63
T200,D24,D25
T201,D25,D26
T202,D25,M3
T203,D25,M71
T204,D26,D28
T205,D28,M42
T206,D26,D29
T207,D29,D31
T208,D31,M88
T209,D31,M17
T210,D29,D30
T211,D30,D32
T212,D32,D33
T213,D32,M80
T214,D32,M62
T215,D33,D34
T216,D34,M41
T217,D34,M43
T218,D33,D35
T219,D35,M19
T220,D35,M79
T221,D35,D36
T222,D36,D37
T223,D37,M92
T224,D37,M89
R0,120,0
